index:62|imgUrl:Matthew-Olyphant-Lake-Shore-2011.jpg|maxWidth:1600|maxHeight:1222|orientation:landscape|index2:62|thumb:Matthew-Olyphant-Lake-Shore-2011.jpg|alt:Matthew Olyphant - Lake Shore - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 32&#34; x 44&#34;|title:Matthew Olyphant - Lake Shore - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 32&#34; x 44&#34;|END
index:63|imgUrl:Matthew-Olyphant-Espana-2011.jpg|maxWidth:1600|maxHeight:1090|orientation:landscape|index2:63|thumb:Matthew-Olyphant-Espana-2011.jpg|alt:Matthew Olyphant - Espana - 2011 - Spray paint,charcoal,on canvas - 46&#34; x 72&#34;|title:Matthew Olyphant - Espana - 2011 - Spray paint,charcoal,on canvas - 46&#34; x 72&#34;|END
index:64|imgUrl:Matthew-Olyphant-GG-Haze-2011.jpg|maxWidth:1600|maxHeight:1267|orientation:landscape|index2:64|thumb:Matthew-Olyphant-GG-Haze-2011.jpg|alt:Matthew Olyphant - GG Haze - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - GG Haze - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 44&#34; x 56&#34;|END
index:65|imgUrl:Matthew-Olyphant-Transamerica-&-Crimson-2011.jpg|maxWidth:1600|maxHeight:2023|orientation:portrait|index2:65|thumb:Matthew-Olyphant-Transamerica-&-Crimson-2011.jpg|alt:Matthew Olyphant - Transamerica & Crimson - 2011 - Spray paint,acrylic,oil paint stick,oil,charcoal,on canvas - 44&#34; x 54&#34;|title:Matthew Olyphant - Transamerica & Crimson - 2011 - Spray paint,acrylic,oil paint stick,oil,charcoal,on canvas - 44&#34; x 54&#34;|END
index:66|imgUrl:Matthew-Olyphant-GG-and-black-2011.jpg|maxWidth:1600|maxHeight:1274|orientation:landscape|index2:66|thumb:Matthew-Olyphant-GG-and-black-2011.jpg|alt:Matthew Olyphant - GG and black - 2011 - Spray paint,oil,charcoal,on canvas - 46&#34; x 54&#34;|title:Matthew Olyphant - GG and black - 2011 - Spray paint,oil,charcoal,on canvas - 46&#34; x 54&#34;|END
index:67|imgUrl:Matthew-Olyphant-GG-Giant-2011.jpg|maxWidth:1600|maxHeight:2058|orientation:portrait|index2:67|thumb:Matthew-Olyphant-GG-Giant-2011.jpg|alt:Matthew Olyphant - GG Giant - 2011 - Acrylic,spray paint,on canvas - 44&#34; x 48&#34;|title:Matthew Olyphant - GG Giant - 2011 - Acrylic,spray paint,on canvas - 44&#34; x 48&#34;|END
index:68|imgUrl:Matthew-Olyphant-Venice-2011.jpg|maxWidth:1600|maxHeight:1683|orientation:portrait|index2:68|thumb:Matthew-Olyphant-Venice-2011.jpg|alt:Matthew Olyphant - Venice - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 48&#34; x 48&#34;|title:Matthew Olyphant - Venice - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 48&#34; x 48&#34;|END
index:69|imgUrl:Matthew-Olyphant-Hermosa-2011.jpg|maxWidth:1600|maxHeight:1677|orientation:portrait|index2:69|thumb:Matthew-Olyphant-Hermosa-2011.jpg|alt:Matthew Olyphant - Hermosa - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 48&#34; x 48&#34;|title:Matthew Olyphant - Hermosa - 2011 - Spray paint,oil,oil paint stick,charcoal,on canvas - 48&#34; x 48&#34;|END
index:70|imgUrl:Matthew-Olyphant-Santa-Monica-2011.jpg|maxWidth:1600|maxHeight:2056|orientation:portrait|index2:70|thumb:Matthew-Olyphant-Santa-Monica-2011.jpg|alt:Matthew Olyphant - Santa Monica - 2011 - Spray paint,charcoal,oil,oil paint stick,gesso,on canvas - 36&#34; x 48&#34;|title:Matthew Olyphant - Santa Monica - 2011 - Spray paint,charcoal,oil,oil paint stick,gesso,on canvas - 36&#34; x 48&#34;|END
index:71|imgUrl:Matthew-Olyphant-Dog-Town-2011.jpg|maxWidth:1600|maxHeight:3218|orientation:portrait|index2:71|thumb:Matthew-Olyphant-Dog-Town-2011.jpg|alt:Matthew Olyphant - Dog Town - 2011 - Spray paint,charcoal,oil,on canvas - 24&#34; x 46&#34;|title:Matthew Olyphant - Dog Town - 2011 - Spray paint,charcoal,oil,on canvas - 24&#34; x 46&#34;|END
index:72|imgUrl:Matthew-Olyphant-Hollywood-2011.jpg|maxWidth:1600|maxHeight:1255|orientation:landscape|index2:72|thumb:Matthew-Olyphant-Hollywood-2011.jpg|alt:Matthew Olyphant - Hollywood - 2011 - Oil,oil paint stick,acrylic,gesso,spray paint,on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - Hollywood - 2011 - Oil,oil paint stick,acrylic,gesso,spray paint,on canvas - 44&#34; x 56&#34;|END
index:73|imgUrl:Matthew-Olyphant-Newport-2011.jpg|maxWidth:1600|maxHeight:1603|orientation:portrait|index2:73|thumb:Matthew-Olyphant-Newport-2011.jpg|alt:Matthew Olyphant - Newport - 2011 - Diptych - Spray paint,charcoal,oil,oil paint stick,on canvas - 48&#34; x 52&#34;|title:Matthew Olyphant - Newport - 2011 - Diptych - Spray paint,charcoal,oil,oil paint stick,on canvas - 48&#34; x 52&#34;|END
index:74|imgUrl:Matthew-Olyphant-Santa-Monica-II-2011.jpg|maxWidth:1600|maxHeight:1282|orientation:landscape|index2:74|thumb:Matthew-Olyphant-Santa-Monica-II-2011.jpg|alt:Matthew Olyphant - Santa Monica II - 2011 - Spray paint,oil,gesso,charcoal,oil paint stick,on canvas - 46&#34; x 66&#34;|title:Matthew Olyphant - Santa Monica II - 2011 - Spray paint,oil,gesso,charcoal,oil paint stick,on canvas - 46&#34; x 66&#34;|END
index:75|imgUrl:Matthew-Olyphant-City-of-Angels-2011.jpg|maxWidth:1600|maxHeight:1632|orientation:portrait|index2:75|thumb:Matthew-Olyphant-City-of-Angels-2011.jpg|alt:Matthew Olyphant - City of Angels - 2011 - Spray paint,charcoal,on canvas - 12&#34; x 12&#34;|title:Matthew Olyphant - City of Angels - 2011 - Spray paint,charcoal,on canvas - 12&#34; x 12&#34;|END
index:76|imgUrl:Matthew-Olyphant-Los-Angeles-(skyline)-2011.jpg|maxWidth:1600|maxHeight:971|orientation:portrait|index2:76|thumb:Matthew-Olyphant-Los-Angeles-(skyline)-2011.jpg|alt:Matthew Olyphant - Los Angeles (skyline) - 2011 - Charcoal,spray paint,oil,on canvas - 32&#34; x 72&#34;|title:Matthew Olyphant - Los Angeles (skyline) - 2011 - Charcoal,spray paint,oil,on canvas - 32&#34; x 72&#34;|END
index:77|imgUrl:Matthew-Olyphant-California-Uber-Alles-2011.jpg|maxWidth:1600|maxHeight:2023|orientation:portrait|index2:77|thumb:Matthew-Olyphant-California-Uber-Alles-2011.jpg|alt:Matthew Olyphant - California Uber Alles - 2011 - Oil,charcoal,spray paint,on canvas - 46&#34; x 54&#34;|title:Matthew Olyphant - California Uber Alles - 2011 - Oil,charcoal,spray paint,on canvas - 46&#34; x 54&#34;|END
index:78|imgUrl:Matthew-Olyphant-No.-So.-2011.jpg|maxWidth:1600|maxHeight:2034|orientation:portrait|index2:78|thumb:Matthew-Olyphant-No.-So.-2011.jpg|alt:Matthew Olyphant - No. So. - 2011 - Oil,oil paint stick,spray paint,charcoal,on canvas - 48&#34; x 56&#34;|title:Matthew Olyphant - No. So. - 2011 - Oil,oil paint stick,spray paint,charcoal,on canvas - 48&#34; x 56&#34;|END
index:79|imgUrl:Matthew-Olyphant-LA-palms-2011.jpg|maxWidth:1600|maxHeight:1278|orientation:landscape|index2:79|thumb:Matthew-Olyphant-LA-palms-2011.jpg|alt:Matthew Olyphant - LA palms - 2011 - oil,spray paint,charcoal,on canvas - 18&#34; x 22&#34;|title:Matthew Olyphant - LA palms - 2011 - oil,spray paint,charcoal,on canvas - 18&#34; x 22&#34;|END
index:80|imgUrl:Matthew-Olyphant-Twin-Palms-2011.jpg|maxWidth:1600|maxHeight:1599|orientation:landscape|index2:80|thumb:Matthew-Olyphant-Twin-Palms-2011.jpg|alt:Matthew Olyphant - Twin Palms - 2011 - oil,charcoal,spray paint,on canvas - 24&#34; x 24&#34;|title:Matthew Olyphant - Twin Palms - 2011 - oil,charcoal,spray paint,on canvas - 24&#34; x 24&#34;|END
index:81|imgUrl:Matthew-Olyphant-Southern-Metropolis-2011.jpg|maxWidth:1600|maxHeight:953|orientation:portrait|index2:81|thumb:Matthew-Olyphant-Southern-Metropolis-2011.jpg|alt:Matthew Olyphant - Southern Metropolis - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 32&#34; x 62&#34;|title:Matthew Olyphant - Southern Metropolis - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 32&#34; x 62&#34;|END
index:82|imgUrl:Matthew-Olyphant-Malibu-Palm-2011.jpg|maxWidth:1600|maxHeight:2040|orientation:portrait|index2:82|thumb:Matthew-Olyphant-Malibu-Palm-2011.jpg|alt:Matthew Olyphant - Malibu Palm - 2011 - Oil,spray paint,oil paint stick,charcoal,on canvas - 44&#34; x 52&#34;|title:Matthew Olyphant - Malibu Palm - 2011 - Oil,spray paint,oil paint stick,charcoal,on canvas - 44&#34; x 52&#34;|END
index:83|imgUrl:Matthew-Olyphant-City-of-Angels-(skyline)-2011.jpg|maxWidth:1600|maxHeight:1256|orientation:landscape|index2:83|thumb:Matthew-Olyphant-City-of-Angels-(skyline)-2011.jpg|alt:Matthew Olyphant - City of Angels (skyline) - 2011 - Charcoal,spray paint,oil paint stick,on canvas - 46&#34; x 52&#34;|title:Matthew Olyphant - City of Angels (skyline) - 2011 - Charcoal,spray paint,oil paint stick,on canvas - 46&#34; x 52&#34;|END
index:84|imgUrl:Matthew-Olyphant-Bunny-2011.jpg|maxWidth:1600|maxHeight:1621|orientation:portrait|index2:84|thumb:Matthew-Olyphant-Bunny-2011.jpg|alt:Matthew Olyphant - Bunny - 2011 - (trip-tych) Spray paint on canvas - 12&#34; x 12&#34;|title:Matthew Olyphant - Bunny - 2011 - (trip-tych) Spray paint on canvas - 12&#34; x 12&#34;|END
index:85|imgUrl:Matthew-Olyphant-Beverly-Hills-2011.jpg|maxWidth:1600|maxHeight:1615|orientation:portrait|index2:85|thumb:Matthew-Olyphant-Beverly-Hills-2011.jpg|alt:Matthew Olyphant - Beverly Hills - 2011 - Spray paint charcoal on canvas - 12&#34; x 12&#34;|title:Matthew Olyphant - Beverly Hills - 2011 - Spray paint charcoal on canvas - 12&#34; x 12&#34;|END
index:86|imgUrl:Matthew-Olyphant-Wilshire-2011.jpg|maxWidth:1600|maxHeight:1259|orientation:landscape|index2:86|thumb:Matthew-Olyphant-Wilshire-2011.jpg|alt:Matthew Olyphant - Wilshire - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 44&#34; x 52&#34;|title:Matthew Olyphant - Wilshire - 2011 - Spray paint,charcoal,oil,oil paint stick,on canvas - 44&#34; x 52&#34;|END
index:87|imgUrl:Matthew-Olyphant-Chicago-2010.jpg|maxWidth:1600|maxHeight:1331|orientation:landscape|index2:87|thumb:Matthew-Olyphant-Chicago-2010.jpg|alt:Matthew Olyphant - Chicago - 2010 - Spray paint,charcoal,oil,oil paint stick,on canvas - 24&#34; x 32&#34;|title:Matthew Olyphant - Chicago - 2010 - Spray paint,charcoal,oil,oil paint stick,on canvas - 24&#34; x 32&#34;|END
index:88|imgUrl:Matthew-Olyphant-Broadway-2010.jpg|maxWidth:1600|maxHeight:1177|orientation:landscape|index2:88|thumb:Matthew-Olyphant-Broadway-2010.jpg|alt:Matthew Olyphant - Broadway - 2010 - Spray paint,charcoal,oil,oil paint stick,acrylic,gesso,on canvas - 44&#34; x 54&#34;|title:Matthew Olyphant - Broadway - 2010 - Spray paint,charcoal,oil,oil paint stick,acrylic,gesso,on canvas - 44&#34; x 54&#34;|END
index:89|imgUrl:Matthew-Olyphant-Embarcadero-2010.jpg|maxWidth:1600|maxHeight:1102|orientation:landscape|index2:89|thumb:Matthew-Olyphant-Embarcadero-2010.jpg|alt:Matthew Olyphant - Embarcadero - 2010 - Spray Paint, Charcoal, Acrylic, Oil, Oil Paint Stick On Canvas - 44&#34; x 52&#34;|title:Matthew Olyphant - Embarcadero - 2010 - Spray Paint, Charcoal, Acrylic, Oil, Oil Paint Stick On Canvas - 44&#34; x 52&#34;|END
index:90|imgUrl:Matthew-Olyphant-Vancouver-2010.jpg|maxWidth:1600|maxHeight:1118|orientation:landscape|index2:90|thumb:Matthew-Olyphant-Vancouver-2010.jpg|alt:Matthew Olyphant - Vancouver - 2010 - Spray paint,acrylic,oil,oil paint stick,charcoal,on canvas - 36&#34; x 52&#34;|title:Matthew Olyphant - Vancouver - 2010 - Spray paint,acrylic,oil,oil paint stick,charcoal,on canvas - 36&#34; x 52&#34;|END
index:91|imgUrl:Matthew-Olyphant-Love-2010.jpg|maxWidth:1600|maxHeight:1959|orientation:portrait|index2:91|thumb:Matthew-Olyphant-Love-2010.jpg|alt:Matthew Olyphant - Love - 2010 - Charcoal, Spray Paint, Acrylic, Oil On Canvas - 46&#34; x 62&#34;|title:Matthew Olyphant - Love - 2010 - Charcoal, Spray Paint, Acrylic, Oil On Canvas - 46&#34; x 62&#34;|END
index:92|imgUrl:Matthew-Olyphant-XXX-2010.jpg|maxWidth:1600|maxHeight:1084|orientation:landscape|index2:92|thumb:Matthew-Olyphant-XXX-2010.jpg|alt:Matthew Olyphant - XXX - 2010 - Spray Paint, Charcoal, Acrylic, Oil On Canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - XXX - 2010 - Spray Paint, Charcoal, Acrylic, Oil On Canvas - 44&#34; x 56&#34;|END
index:93|imgUrl:Matthew-Olyphant-Montana-2010.jpg|maxWidth:1600|maxHeight:977|orientation:portrait|index2:93|thumb:Matthew-Olyphant-Montana-2010.jpg|alt:Matthew Olyphant - Montana - 2010 - Oil, Acrylic, Oil Paint Stick, Spray Paint On Canvas - 26&#34; x 42&#34;|title:Matthew Olyphant - Montana - 2010 - Oil, Acrylic, Oil Paint Stick, Spray Paint On Canvas - 26&#34; x 42&#34;|END
index:94|imgUrl:Matthew-Olyphant-NYC-(liberty)-2010.jpg|maxWidth:1600|maxHeight:2415|orientation:portrait|index2:94|thumb:Matthew-Olyphant-NYC-(liberty)-2010.jpg|alt:Matthew Olyphant - NYC (liberty) - 2010 - Spray paint,oil,oil paint stick,charcoal,staples,on canvas - 36&#34; x 48&#34;|title:Matthew Olyphant - NYC (liberty) - 2010 - Spray paint,oil,oil paint stick,charcoal,staples,on canvas - 36&#34; x 48&#34;|END
index:95|imgUrl:Matthew-Olyphant-The-Bay-2010.jpg|maxWidth:1600|maxHeight:1150|orientation:landscape|index2:95|thumb:Matthew-Olyphant-The-Bay-2010.jpg|alt:Matthew Olyphant - The Bay - 2010 - Spray paint,oil,charcoal,on canvas - 46&#34; x 58&#34;|title:Matthew Olyphant - The Bay - 2010 - Spray paint,oil,charcoal,on canvas - 46&#34; x 58&#34;|END
index:96|imgUrl:Matthew-Olyphant-One-Way-Ticket-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:1906|orientation:portrait|index2:96|thumb:Matthew-Olyphant-One-Way-Ticket-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - One Way Ticket (lyrics on canvas) - 2007 - Spray paint,oil paint stick,on canvas - 54&#34; x 62&#34;|title:Matthew Olyphant - One Way Ticket (lyrics on canvas) - 2007 - Spray paint,oil paint stick,on canvas - 54&#34; x 62&#34;|END
index:97|imgUrl:Matthew-Olyphant-Buried-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:2694|orientation:portrait|index2:97|thumb:Matthew-Olyphant-Buried-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Buried (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 72&#34;|title:Matthew Olyphant - Buried (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 72&#34;|END
index:98|imgUrl:Matthew-Olyphant-Fall-from-Grace-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:2228|orientation:portrait|index2:98|thumb:Matthew-Olyphant-Fall-from-Grace-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Fall from Grace (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - Fall from Grace (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|END
index:99|imgUrl:Matthew-Olyphant-Easy-Living-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:2217|orientation:portrait|index2:99|thumb:Matthew-Olyphant-Easy-Living-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Easy Living (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - Easy Living (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|END
index:100|imgUrl:Matthew-Olyphant-La-Bella-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:2671|orientation:portrait|index2:100|thumb:Matthew-Olyphant-La-Bella-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - La Bella (lyrics on canvas) - 2007 - Spray paint on canvas - 36&#34; x 72&#34;|title:Matthew Olyphant - La Bella (lyrics on canvas) - 2007 - Spray paint on canvas - 36&#34; x 72&#34;|END
index:101|imgUrl:Matthew-Olyphant-Puzzled-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:2211|orientation:portrait|index2:101|thumb:Matthew-Olyphant-Puzzled-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Puzzled (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - Puzzled (lyrics on canvas) - 2007 - Spray paint on canvas - 44&#34; x 56&#34;|END
index:102|imgUrl:Matthew-Olyphant-Serenity-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:1799|orientation:portrait|index2:102|thumb:Matthew-Olyphant-Serenity-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Serenity (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 56&#34;|title:Matthew Olyphant - Serenity (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 56&#34;|END
index:103|imgUrl:Matthew-Olyphant-Believe-(lyrics-on-canvas)-2007.jpg|maxWidth:1600|maxHeight:1791|orientation:portrait|index2:103|thumb:Matthew-Olyphant-Believe-(lyrics-on-canvas)-2007.jpg|alt:Matthew Olyphant - Believe (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 56&#34;|title:Matthew Olyphant - Believe (lyrics on canvas) - 2007 - Spray paint on canvas - 46&#34; x 56&#34;|END
index:104|imgUrl:Matthew-Olyphant-Amen-2005.jpg|maxWidth:1600|maxHeight:3435|orientation:portrait|index2:104|thumb:Matthew-Olyphant-Amen-2005.jpg|alt:Matthew Olyphant - Amen - 2005 - Oil on canvas - 32&#34; x 48&#34;|title:Matthew Olyphant - Amen - 2005 - Oil on canvas - 32&#34; x 48&#34;|END
index:105|imgUrl:Matthew-Olyphant-Icon-2003.jpg|maxWidth:1600|maxHeight:1946|orientation:portrait|index2:105|thumb:Matthew-Olyphant-Icon-2003.jpg|alt:Matthew Olyphant - Icon - 2003 - Oil,oil paint stick,on canvas - 44&#34; x 58&#34;|title:Matthew Olyphant - Icon - 2003 - Oil,oil paint stick,on canvas - 44&#34; x 58&#34;|END
index:106|imgUrl:Matthew-Olyphant-Tug-Boat-2002.jpg|maxWidth:1600|maxHeight:2341|orientation:portrait|index2:106|thumb:Matthew-Olyphant-Tug-Boat-2002.jpg|alt:Matthew Olyphant - Tug Boat - 2002 - Acrylic,oil,on canvas - 34&#34; x 42&#34;|title:Matthew Olyphant - Tug Boat - 2002 - Acrylic,oil,on canvas - 34&#34; x 42&#34;|END
index:107|imgUrl:Matthew-Olyphant-Bayonette-1998.jpg|maxWidth:1600|maxHeight:475|orientation:portrait|index2:107|thumb:Matthew-Olyphant-Bayonette-1998.jpg|alt:Matthew Olyphant - Bayonette - 1998 - Acrylic,spray paint,oil paint stick,on canvas - 24&#34; x 68&#34;|title:Matthew Olyphant - Bayonette - 1998 - Acrylic,spray paint,oil paint stick,on canvas - 24&#34; x 68&#34;|END
index:108|imgUrl:Matthew-Olyphant-Stitches-1998.jpg|maxWidth:1600|maxHeight:2012|orientation:portrait|index2:108|thumb:Matthew-Olyphant-Stitches-1998.jpg|alt:Matthew Olyphant - Stitches - 1998 - Oil,oil paint stick,acrylic,paint brush,sewing thread,needle,on canvas - 52&#34; x 72&#34;|title:Matthew Olyphant - Stitches - 1998 - Oil,oil paint stick,acrylic,paint brush,sewing thread,needle,on canvas - 52&#34; x 72&#34;|END
index:109|imgUrl:Matthew-Olyphant-Im-Bleeding-1998.jpg|maxWidth:1600|maxHeight:1530|orientation:landscape|index2:109|thumb:Matthew-Olyphant-Im-Bleeding-1998.jpg|alt:Matthew Olyphant - Im Bleeding - 1998 - Oil,oil paint stick,charcoal,spray paint,on canvas - 56&#34; x 72&#34;|title:Matthew Olyphant - Im Bleeding - 1998 - Oil,oil paint stick,charcoal,spray paint,on canvas - 56&#34; x 72&#34;|END
index:110|imgUrl:Matthew-Olyphant-Carousel-1997.jpg|maxWidth:1600|maxHeight:1720|orientation:portrait|index2:110|thumb:Matthew-Olyphant-Carousel-1997.jpg|alt:Matthew Olyphant - Carousel - 1997 - Spray paint,oil,oil paint stick,on canvas - 68&#34; x 72&#34;|title:Matthew Olyphant - Carousel - 1997 - Spray paint,oil,oil paint stick,on canvas - 68&#34; x 72&#34;|END
index:111|imgUrl:Matthew-Olyphant-Criminal-1996.jpg|maxWidth:1600|maxHeight:1698|orientation:portrait|index2:111|thumb:Matthew-Olyphant-Criminal-1996.jpg|alt:Matthew Olyphant - Criminal - 1996 - Oil,oil paint stick,spray paint,charcoal,on canvas - 68&#34; x 72&#34;|title:Matthew Olyphant - Criminal - 1996 - Oil,oil paint stick,spray paint,charcoal,on canvas - 68&#34; x 72&#34;|END
index:112|imgUrl:Matthew-Olyphant-Devil-1997.jpg|maxWidth:1600|maxHeight:2018|orientation:portrait|index2:112|thumb:Matthew-Olyphant-Devil-1997.jpg|alt:Matthew Olyphant - Devil - 1997 - Acrylic,spray paint,oil,on canvas - 32&#34; x 44&#34;|title:Matthew Olyphant - Devil - 1997 - Acrylic,spray paint,oil,on canvas - 32&#34; x 44&#34;|END
index:113|imgUrl:Matthew-Olyphant-Ether-1998.jpg|maxWidth:1600|maxHeight:1988|orientation:portrait|index2:113|thumb:Matthew-Olyphant-Ether-1998.jpg|alt:Matthew Olyphant - Ether - 1998 - Spray paint,charcoal,on canvas - 34&#34; x 44&#34;|title:Matthew Olyphant - Ether - 1998 - Spray paint,charcoal,on canvas - 34&#34; x 44&#34;|END
index:114|imgUrl:Matthew-Olyphant-Drinks-are-on-Me-1997.jpg|maxWidth:1600|maxHeight:2082|orientation:portrait|index2:114|thumb:Matthew-Olyphant-Drinks-are-on-Me-1997.jpg|alt:Matthew Olyphant - Drinks are on Me - 1997 - Spray paint on canvas - 34&#34; x 44&#34;|title:Matthew Olyphant - Drinks are on Me - 1997 - Spray paint on canvas - 34&#34; x 44&#34;|END
index:115|imgUrl:Matthew-Olyphant-I-Think-Im-Dumb-1994.jpg|maxWidth:1600|maxHeight:1500|orientation:landscape|index2:115|thumb:Matthew-Olyphant-I-Think-Im-Dumb-1994.jpg|alt:Matthew Olyphant - I Think Im Dumb - 1994 - Oil,oil paint stick,spray paint,on canvas - 68&#34; x 72&#34;|title:Matthew Olyphant - I Think Im Dumb - 1994 - Oil,oil paint stick,spray paint,on canvas - 68&#34; x 72&#34;|END
index:116|imgUrl:Matthew-Olyphant-Untitled-(figure)-1995.jpg|maxWidth:1600|maxHeight:1840|orientation:portrait|index2:116|thumb:Matthew-Olyphant-Untitled-(figure)-1995.jpg|alt:Matthew Olyphant - Untitled (figure) - 1995 - Oil,oil paint stick,on canvas - 44&#34; x 56&#34;|title:Matthew Olyphant - Untitled (figure) - 1995 - Oil,oil paint stick,on canvas - 44&#34; x 56&#34;|END
index:117|imgUrl:Matthew-Olyphant-Easy-Mark-Sucker-1995.jpg|maxWidth:1600|maxHeight:1654|orientation:portrait|index2:117|thumb:Matthew-Olyphant-Easy-Mark-Sucker-1995.jpg|alt:Matthew Olyphant - Easy Mark Sucker - 1995 - Oil,spray paint,acrylic,on canvas - 68&#34; x 72&#34;|title:Matthew Olyphant - Easy Mark Sucker - 1995 - Oil,spray paint,acrylic,on canvas - 68&#34; x 72&#34;|END
index:118|imgUrl:Matthew-Olyphant-Dream-a-little-Dream-1997.jpg|maxWidth:1600|maxHeight:1584|orientation:landscape|index2:118|thumb:Matthew-Olyphant-Dream-a-little-Dream-1997.jpg|alt:Matthew Olyphant - Dream a little Dream - 1997 - Oil,spray paint,fabric spray,oil paint stick,on canvas - 72&#34; x 72&#34;|title:Matthew Olyphant - Dream a little Dream - 1997 - Oil,spray paint,fabric spray,oil paint stick,on canvas - 72&#34; x 72&#34;|END
index:119|imgUrl:Matthew-Olyphant-SPHH-1995.jpg|maxWidth:1600|maxHeight:1551|orientation:landscape|index2:119|thumb:Matthew-Olyphant-SPHH-1995.jpg|alt:Matthew Olyphant - SPHH - 1995 - Oil,oil paint stick,on canvas - 72&#34; x 72&#34;|title:Matthew Olyphant - SPHH - 1995 - Oil,oil paint stick,on canvas - 72&#34; x 72&#34;|END
index:120|imgUrl:Matthew-Olyphant-First-Class-Petty-Officer-1-1998.jpg|maxWidth:1600|maxHeight:1816|orientation:portrait|index2:120|thumb:Matthew-Olyphant-First-Class-Petty-Officer-1-1998.jpg|alt:Matthew Olyphant - First Class Petty Officer - 1998 - Diptych - Acrylic,oil,oil paint stick,spray paint,in canvas - 48&#34; x 72&#34;|title:Matthew Olyphant - First Class Petty Officer - 1998 - Diptych - Acrylic,oil,oil paint stick,spray paint,in canvas - 48&#34; x 72&#34;|END
index:121|imgUrl:Matthew-Olyphant-First-Class-Petty-Officer-2-1998.jpg|maxWidth:1600|maxHeight:1861|orientation:portrait|index2:121|thumb:Matthew-Olyphant-First-Class-Petty-Officer-2-1998.jpg|alt:Matthew Olyphant - First Class Petty Officer - 1998 - Diptych - Acrylic,oil,oil paint stick,spray paint,in canvas - 48&#34; x 72&#34;|title:Matthew Olyphant - First Class Petty Officer - 1998 - Diptych - Acrylic,oil,oil paint stick,spray paint,in canvas - 48&#34; x 72&#34;|END
index:122|imgUrl:Matthew-Olyphant-Heavan-1999.jpg|maxWidth:1600|maxHeight:2903|orientation:portrait|index2:122|thumb:Matthew-Olyphant-Heavan-1999.jpg|alt:Matthew Olyphant - Heavan - 1999 - Spray paint,oil,on canvas - 26&#34; x 42&#34;|title:Matthew Olyphant - Heavan - 1999 - Spray paint,oil,on canvas - 26&#34; x 42&#34;|END
index:123|imgUrl:Matthew-Olyphant-Separation-of-Power-1996.jpg|maxWidth:1600|maxHeight:1764|orientation:portrait|index2:123|thumb:Matthew-Olyphant-Separation-of-Power-1996.jpg|alt:Matthew Olyphant - Separation of Power - 1996 - Acrylic,charcoal,oil,oil paint stick,on canvas - 72&#34; x 72&#34;|title:Matthew Olyphant - Separation of Power - 1996 - Acrylic,charcoal,oil,oil paint stick,on canvas - 72&#34; x 72&#34;|END
